dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
13-Sep-1951,-0.01138937074857462,-0.02153825505604712,-0.20082139825689743,-0.23374902406151918
14-Sep-1951,-0.011422413222409536,-0.021532668124946183,-0.20101326626346727,-0.233968347610823
15-Sep-1951,-0.011454553167129428,-0.021526998629788872,-0.2011924514064512,-0.2341740032033695
16-Sep-1951,-0.011485780066004135,-0.021521247214052252,-0.20135887675937428,-0.23436590403943067
17-Sep-1951,-0.011516083691906001,-0.021515414552147335,-0.20151246942392537,-0.2345439676679787
18-Sep-1951,-0.011545454110197645,-0.02150950134910353,-0.20165316055075502,-0.2347081160100562
19-Sep-1951,-0.011573881681520246,-0.021503508340242172,-0.20178088535873695,-0.23485827538049936
20-Sep-1951,-0.011601357064509116,-0.02149743629084966,-0.20189558315333228,-0.23499437650869104
21-Sep-1951,-0.011627871218409028,-0.021491285995839344,-0.20199719734339444,-0.23511635455764282
22-Sep-1951,-0.011653415405616123,-0.021485058279413306,-0.20205946021295978,-0.2351979338979892
23-Sep-1951,-0.011673766051365385,-0.021478753994712513,-0.20210362388052508,-0.235256143926603
24-Sep-1951,-0.011689907217012211,-0.021472374023467185,-0.2021393968152134,-0.2353016780556928
25-Sep-1951,-0.011705439855064507,-0.021465919275635265,-0.20216690993396735,-0.23533826906466712
26-Sep-1951,-0.011720367537336528,-0.021459390689041326,-0.20218613664681184,-0.2353658948731897
27-Sep-1951,-0.01173468486141443,-0.021452789229003857,-0.20219704685368076,-0.23538452094409903
28-Sep-1951,-0.011748386267452341,-0.021446115887960703,-0.20219961405901887,-0.2353941162144319
29-Sep-1951,-0.011761466446650139,-0.02143937168508898,-0.2021938156447875,-0.23539465377652663
30-Sep-1951,-0.011773920358058246,-0.021432557665915033,-0.20217963282650356,-0.23538611085047684
01-Oct-1951,-0.011785743227254505,-0.021425674901925162,-0.20215705059670963,-0.2353684687258893
02-Oct-1951,-0.011796930544250557,-0.021418724490163823,-0.20212605766926722,-0.2353417127036816
03-Oct-1951,-0.011807478061469694,-0.021411707552833396,-0.2020866464256808,-0.2353058320399839
04-Oct-1951,-0.011817381791785809,-0.021404625236881185,-0.20203881286267827,-0.23526081989134529
05-Oct-1951,-0.011826638006659833,-0.021397478713588387,-0.20198255654163505,-0.23520667326188327
06-Oct-1951,-0.011835243234322695,-0.021390269178146196,-0.20191788053902546,-0.23514339295149433
07-Oct-1951,-0.011843194258043855,-0.021382997849234156,-0.20184479139851955,-0.23507098350579755
08-Oct-1951,-0.011850488114432348,-0.021375665968586144,-0.20176329908392374,-0.23498945316694222
09-Oct-1951,-0.011857122091805842,-0.021368274800555934,-0.20167341693344523,-0.23489881382580702
10-Oct-1951,-0.011863093728600133,-0.021360825631677776,-0.20157902419317736,-0.23480294355345527
11-Oct-1951,-0.01186840081180518,-0.02135331977021693,-0.201481497169911,-0.23470321775193312
12-Oct-1951,-0.011873041375456741,-0.02134575854572285,-0.201380846639609,-0.2345996465607886
13-Oct-1951,-0.011877013699133387,-0.021338143308569344,-0.20127527049373412,-0.23449042750143684
14-Oct-1951,-0.011876500324155343,-0.021330475429498254,-0.20116186272447015,-0.23436883847812373
15-Oct-1951,-0.01187475011024232,-0.021322756299150133,-0.20104247086645688,-0.23423997727584933
16-Oct-1951,-0.011872480823689212,-0.02131498732759877,-0.2009178906844783,-0.23410535883576628
17-Oct-1951,-0.011869730029915407,-0.021307169943872762,-0.20079171142582702,-0.2339686113996152
18-Oct-1951,-0.011866507832256944,-0.02129930559548129,-0.2006641561319327,-0.23382996955967095
19-Oct-1951,-0.011862816654863065,-0.021291395747926996,-0.20053527723698308,-0.23368948963977315
20-Oct-1951,-0.01185865689763611,-0.02128344188422343,-0.20040511877690975,-0.23354721755876928
21-Oct-1951,-0.011854028550189947,-0.021275445504400206,-0.20027372262412105,-0.2334031966787112
22-Oct-1951,-0.011848931650460713,-0.02126740812500972,-0.2001411302629215,-0.23325747003839192
23-Oct-1951,-0.011843366413041068,-0.021259331278630167,-0.2000073832896973,-0.23311008098136854
24-Oct-1951,-0.011837333263141965,-0.021251216513359136,-0.19987252354821097,-0.23296107332471208
25-Oct-1951,-0.011830832843673113,-0.021243065392312153,-0.19973659316067666,-0.23281049139666193
26-Oct-1951,-0.011823866014673102,-0.02123487949310862,-0.19959963452866245,-0.23265838003644418
27-Oct-1951,-0.01181643385065321,-0.02122666040736369,-0.19946169032552577,-0.23250478458354268
28-Oct-1951,-0.011808537637368659,-0.021218409740167515,-0.19932119930417072,-0.2323481466817069
29-Oct-1951,-0.011797748177344454,-0.02121012910957092,-0.1991770754531997,-0.23218495274011508
