712356.0,70.35371345496996
712357.0,70.31003035094507
712358.0,70.26633898948292
712359.0,70.22265212278722
712360.0,70.17898250115421
712361.0,70.13534286923068
712362.0,70.09174596220119
712363.0,70.04820450205068
712364.0,70.00473119375833
712365.0,69.96133872156915
712366.0,69.918039745199
712367.0,69.8748468961196
712368.0,69.83177277378383
712369.0,69.78882994190572
712370.0,69.74603092475117
712371.0,69.70338820339528
712372.0,69.66091421205967
712373.0,69.61862133439237
712374.0,69.57652189983372
712375.0,69.53462817992765
712376.0,69.49295238472038
712377.0,69.45150665910747
712378.0,69.41030307926971
712379.0,69.3693536490602
712380.0,69.32867029648163
712381.0,69.28826487012188
712382.0,69.24814913565592
712383.0,69.20833477237176
712384.0,69.16883336968057
712385.0,69.12965642371553
712386.0,69.09081533389242
712387.0,69.05232139956438
712388.0,69.01418581664133
712389.0,68.97641967430435
712390.0,68.93903395168806
712391.0,68.90203951465864
712392.0,68.86544711256676
712393.0,68.82926737507418
712394.0,68.79351080901492
712395.0,68.75818779525581
712396.0,68.72330858565006
712397.0,68.68888329997009
712398.0,68.6549219229377
712399.0,68.62143430123696
712400.0,68.58843014062441
712401.0,68.55591900302552
712402.0,68.52391030372839
712403.0,68.49241330856698
712404.0,68.46143713120192
712405.0,68.43099073039707
712406.0,68.40108290737476
712407.0,68.37172230321686
712408.0,68.34291739628274
712409.0,68.31467649972127
712410.0,68.2870077589836
712411.0,68.25991914943279
712412.0,68.23341847395776
712413.0,68.20751336068341
712414.0,68.18221126068849
712415.0,68.1575194458189
712416.0,68.13344500651219
712417.0,68.10999484971666
712418.0,68.08717569682736
712419.0,68.06499408170208
712420.0,68.04345634873164
712421.0,68.02256865094425
712422.0,68.00233694819993
712423.0,67.98276700540731
712424.0,67.96386439083183
712425.0,67.94563447443001
712426.0,67.92808242627326
712427.0,67.91121321500144
712428.0,67.89503160636447
712429.0,67.87954216179817
712430.0,67.8647492370781
712431.0,67.85065698103274
712432.0,67.83726933430418
712433.0,67.82459002819155
712434.0,67.8126225835346
712435.0,67.80137030968072
712436.0,67.79083630349463
712437.0,67.78102344844959
712438.0,67.77193441376482
712439.0,67.76357165362211
712440.0,67.75593740643158
712441.0,67.74903369417486
712442.0,67.74286232180054
712443.0,67.73742487669197
712444.0,67.732722728198
712445.0,67.72875702722392
712446.0,67.72552870589368
712447.0,67.72303847727112
712448.0,67.72128683515065
712449.0,67.72027405390959
712450.0,67.72000018842746
712451.0,67.72046507406985
712452.0,67.7216683267364
712453.0,67.72360934297608
712454.0,67.72628730016396
712455.0,67.72970115674697
712456.0,67.73384965255205
712457.0,67.7387313091576
712458.0,67.74434443033537
712459.0,67.75068710254834
712460.0,67.75775719552318
712461.0,67.76555236287544
712462.0,67.77407004281147
712463.0,67.78330745888029
712464.0,67.79326162080415
712465.0,67.80392932535621
712466.0,67.81530715731736
712467.0,67.8273914904854
712468.0,67.84017848874474
712469.0,67.85366410721329
712470.0,67.86784409342921
712471.0,67.88271398862325
712472.0,67.8982691290273
712473.0,67.91450464726954
712474.0,67.93141547380309
712475.0,67.94899633842239
712476.0,67.96724177181004
712477.0,67.98614610717308
712478.0,68.00570348190597
712479.0,68.02590783934218
712480.0,68.04675293054315
712481.0,68.06823231614261
712482.0,68.090339368271
712483.0,68.11306727250061
712484.0,68.13640902988415
