dates,Interconnected Matrix,total_10.00 clays,total
23-Jul-1951,-0.005702466510945561,-0.007397464799217348,-0.013099931310162908
24-Jul-1951,-0.0057413919183797995,-0.007520259626332499,-0.013261651544712299
25-Jul-1951,-0.005778675503126623,-0.007642223365466149,-0.013420898868592771
26-Jul-1951,-0.005814306427214477,-0.0077633107694381025,-0.01357761719665258
27-Jul-1951,-0.0058482743413207795,-0.007883477002838972,-0.013731751344159751
28-Jul-1951,-0.0058805693878289,-0.008002677649184055,-0.013883247037012955
29-Jul-1951,-0.005911182203773302,-0.00812086871828701,-0.01403205092206031
30-Jul-1951,-0.005940112341356138,-0.008238007952989896,-0.014178120294346033
31-Jul-1951,-0.005967359112453367,-0.008354054367516538,-0.014321413479969906
01-Aug-1951,-0.005992914654055773,-0.008468966796885437,-0.01446188145094121
02-Aug-1951,-0.006016771608012793,-0.00858270413634426,-0.014599475744357052
03-Aug-1951,-0.006038923123191865,-0.00869522556807288,-0.014734148691264746
04-Aug-1951,-0.006059362857528169,-0.008806490636867734,-0.014865853494395903
05-Aug-1951,-0.006078084979885764,-0.008916459291401769,-0.014994544271287533
06-Aug-1951,-0.006095084171802168,-0.009025091911808994,-0.015120176083611162
07-Aug-1951,-0.006110355629049131,-0.009132349330513776,-0.015242704959562908
08-Aug-1951,-0.006123895063068695,-0.00923819284927177,-0.015362087912340465
09-Aug-1951,-0.006135698702237999,-0.009342584253887046,-0.015478282956125045
10-Aug-1951,-0.006145763292984278,-0.009445485827407764,-0.015591249120392042
11-Aug-1951,-0.00615408610075659,-0.009546860362273252,-0.015700946463029844
12-Aug-1951,-0.006160664910828314,-0.00964667117170095,-0.015807336082529263
13-Aug-1951,-0.0061654980289597905,-0.00974488210050369,-0.01591038012946348
14-Aug-1951,-0.006168584281895496,-0.009841457535460393,-0.016010041817355887
15-Aug-1951,-0.006169923017715036,-0.009936362415326817,-0.016106285433041854
16-Aug-1951,-0.006169514106024493,-0.01002956224054467,-0.016199076346569162
17-Aug-1951,-0.006167357937995406,-0.010121023082690986,-0.01628838102068639
18-Aug-1951,-0.006163455426250018,-0.010210711593697455,-0.016374167019947473
19-Aug-1951,-0.0061578080045882,-0.010298595014859838,-0.01645640301944804
20-Aug-1951,-0.006150417627566682,-0.01038464118565348,-0.016535058813220163
21-Aug-1951,-0.006141286769915494,-0.01046881855236371,-0.016610105322279203
22-Aug-1951,-0.00613041842580588,-0.010551096176539057,-0.016681514602344936
23-Aug-1951,-0.006117816107967626,-0.010631443743272524,-0.01674925985124015
24-Aug-1951,-0.006103483846639001,-0.010709831569311126,-0.016813315415950127
25-Aug-1951,-0.00608742618838394,-0.010786230610998622,-0.01687365679938256
26-Aug-1951,-0.006069648194731876,-0.01086061247204764,-0.016930260666779516
27-Aug-1951,-0.006050155440692315,-0.010932949411145247,-0.01698310485183756
28-Aug-1951,-0.006028954013086949,-0.011003214349385698,-0.017032168362472646
29-Aug-1951,-0.00600605050876332,-0.011071380877534565,-0.017077431386297887
30-Aug-1951,-0.005981452032621291,-0.011137423263116094,-0.017118875295737385
31-Aug-1951,-0.005955166195527922,-0.011201316457328346,-0.01715648265285627
01-Sep-1951,-0.005927201112043681,-0.011263036101777202,-0.01719023721382088
02-Sep-1951,-0.00589756539802521,-0.011322558535031252,-0.017220123933056462
03-Sep-1951,-0.005866268168082918,-0.011379860798995667,-0.017246128967078583
04-Sep-1951,-0.005833319032856839,-0.011434920645096418,-0.017268239677953257
05-Sep-1951,-0.00579872809619624,-0.011487716540281315,-0.017286444636477556
06-Sep-1951,-0.005762505952136827,-0.011538227672825606,-0.017300733624962435
07-Sep-1951,-0.0057246636817916904,-0.011586433957949609,-0.0173110976397413
08-Sep-1951,-0.005685212850036156,-0.011632316043235447,-0.0173175288932716
09-Sep-1951,-0.005644165502113811,-0.011675855313851428,-0.01732002081596524
10-Sep-1951,-0.005601534160032922,-0.011717033897570266,-0.01731856805760319
11-Sep-1951,-0.005557331818891577,-0.011755834669590792,-0.01731316648848237
12-Sep-1951,-0.005511571942989948,-0.011792241257148553,-0.0173038132001385
13-Sep-1951,-0.005464268461878819,-0.011826238043925989,-0.01729050650580481
14-Sep-1951,-0.005415435766197753,-0.011857810174247713,-0.017273245940445468
15-Sep-1951,-0.005365088703424891,-0.01188694355706746,-0.01725203226049235
16-Sep-1951,-0.00531324257349445,-0.011913624869745155,-0.017226867443239605
17-Sep-1951,-0.005259913124224461,-0.011937841561602467,-0.01719775468582693
18-Sep-1951,-0.005205116546695264,-0.011959581857270024,-0.017164698403965287
19-Sep-1951,-0.005148869470405508,-0.011978834759808862,-0.01712770423021437
20-Sep-1951,-0.005091188958391972,-0.01199559005362047,-0.017086779012012443
21-Sep-1951,-0.005032092502124693,-0.012009838307127894,-0.017041930809252585
22-Sep-1951,-0.004971598016373818,-0.01202157087524308,-0.016993168891616898
23-Sep-1951,-0.00490972383384992,-0.012030779901602277,-0.016940503735452198
24-Sep-1951,-0.004846488699823933,-0.012037458320585758,-0.01688394702040969
25-Sep-1951,-0.004781911766519037,-0.012041599859102982,-0.01682351162562202
26-Sep-1951,-0.004716012587490106,-0.012043199038160474,-0.01675921162565058
27-Sep-1951,-0.004648811111781091,-0.012042251174194038,-0.01669106228597513
28-Sep-1951,-0.0045803276780339705,-0.012038752380176466,-0.016619080058210438
29-Sep-1951,-0.004510583008484793,-0.012032699566500377,-0.01654328257498517
30-Sep-1951,-0.004439598202771176,-0.012024090441622165,-0.01646368864439334
01-Oct-1951,-0.004367394731740138,-0.012012923512486676,-0.016380318244226814
02-Oct-1951,-0.004293994431024676,-0.011999198084710927,-0.0162931925157356
03-Oct-1951,-0.004219419494635628,-0.011982914262547658,-0.016202333757183288
04-Oct-1951,-0.004143692468321821,-0.01196407294860709,-0.01610776541692891
05-Oct-1951,-0.004066836242953563,-0.011942675843358386,-0.01600951208631195
06-Oct-1951,-0.003988874047674305,-0.011918725444388706,-0.01590759949206301
07-Oct-1951,-0.003909829443083614,-0.01189222504544217,-0.015802054488525785
08-Oct-1951,-0.0038297263141971417,-0.011863178735217505,-0.015692905049414646
09-Oct-1951,-0.0037485888633936606,-0.011831591395939001,-0.015580180259332662
10-Oct-1951,-0.003666441603270112,-0.011797468701701248,-0.01546391030497136
11-Oct-1951,-0.0035833093493165312,-0.01176081711657214,-0.015344126465888671
12-Oct-1951,-0.0034992172126334965,-0.011721643892478222,-0.015220861105111718
13-Oct-1951,-0.003414190592419487,-0.011679957066848,-0.015094147659267487
14-Oct-1951,-0.003328255168517078,-0.01163576546003834,-0.014964020628555418
15-Oct-1951,-0.003241436893730102,-0.011589078672519801,-0.014830515566249904
16-Oct-1951,-0.0031537619862073984,-0.011539907081846634,-0.014693669068054032
17-Oct-1951,-0.003065256921598969,-0.011488261839386922,-0.014553518760985892
18-Oct-1951,-0.002975948425286169,-0.01143415486683923,-0.0144101032921254
19-Oct-1951,-0.0028858634643862476,-0.01137759885251093,-0.014263462316897178
20-Oct-1951,-0.002795029239838273,-0.011318607247385142,-0.014113636487223415
21-Oct-1951,-0.002703473178275194,-0.01125719426095271,-0.013960667439227905
22-Oct-1951,-0.0026112229239255813,-0.011193374856827192,-0.013804597780752773
23-Oct-1951,-0.0025183063304520855,-0.011127164748143941,-0.013645471078596027
24-Oct-1951,-0.0024247514526281244,-0.011058580392727018,-0.013483331845355141
25-Oct-1951,-0.002330586538104752,-0.010987638988051822,-0.013318225526156574
26-Oct-1951,-0.0022358400189595234,-0.010914358465976888,-0.013150198484936412
27-Oct-1951,-0.002140540503352764,-0.010838757487273984,-0.012979297990626748
28-Oct-1951,-0.002044716766968586,-0.010760855435930451,-0.012805572202899037
29-Oct-1951,-0.0019483977445701732,-0.010680672413253035,-0.012629070157823209
30-Oct-1951,-0.0018516125213432816,-0.010598229231747145,-0.012449841753090427
31-Oct-1951,-0.0017543903243605796,-0.01051354740880123,-0.01226793773316181
01-Nov-1951,-0.0016567605138482567,-0.0104266491601516,-0.012083409673999856
02-Nov-1951,-0.001558752574516966,-0.010337557393147612,-0.011896309967664578
03-Nov-1951,-0.0014603961068567917,-0.010246295699819137,-0.01170669180667593
04-Nov-1951,-0.0013617208182919612,-0.010152888349729425,-0.011514609168021385
05-Nov-1951,-0.0012627565144626449,-0.010057360282643767,-0.011320116797106412
06-Nov-1951,-0.0011635330903078753,-0.009959737100986556,-0.011123270191294431
07-Nov-1951,-0.001064080521292347,-0.009860045062117937,-0.010924125583410283
08-Nov-1951,-0.000964428854438445,-0.009758311070403319,-0.010722739924841764
09-Nov-1951,-0.0008646081995084887,-0.009654562669107131,-0.01051917086861562
10-Nov-1951,-0.0007646487199965562,-0.009548828032084011,-0.010313476752080568
