dates,Interconnected Matrix,total_10.00 clays,total
10-Jun-1951,-0.0027026454238210274,-0.014670770087782746,-0.017373415511603773
11-Jun-1951,-0.002795692307628679,-0.015382435892145796,-0.018178128199774476
12-Jun-1951,-0.0028879602034280376,-0.016101789065326704,-0.01898974926875474
13-Jun-1951,-0.0029794220262071166,-0.016828451538719095,-0.01980787356492621
14-Jun-1951,-0.0030700509287029092,-0.017562049709309777,-0.020632100638012685
15-Jun-1951,-0.0031598203094334704,-0.018302214167250003,-0.021462034476683472
16-Jun-1951,-0.0032487038205045496,-0.019048579449273635,-0.022297283269778184
17-Jun-1951,-0.0033366753754922414,-0.019800783816707863,-0.023137459192200106
18-Jun-1951,-0.0034237091570985347,-0.020558469055139465,-0.023982178212238
19-Jun-1951,-0.003509779624866233,-0.021321280294811427,-0.02483105991967766
20-Jun-1951,-0.003594861522719025,-0.02208886584937695,-0.025683727372095976
21-Jun-1951,-0.003678929886419232,-0.022860877071777648,-0.02653980695819688
22-Jun-1951,-0.0037619600510272306,-0.02363696822614399,-0.02739892827717122
23-Jun-1951,-0.0038439276581398664,-0.0244167963737664,-0.028260724031906267
24-Jun-1951,-0.00392480866317788,-0.025200021272827146,-0.029124829936005025
25-Jun-1951,-0.004004579342442227,-0.0259863052899762,-0.029990884632418426
26-Jun-1951,-0.004083216300211594,-0.02677531332363622,-0.030858529623847816
27-Jun-1951,-0.004160696475608342,-0.027566712737309318,-0.03172740921291766
28-Jun-1951,-0.004236997149497688,-0.028360173302903104,-0.03259717045240079
29-Jun-1951,-0.004312095951155093,-0.029155367152511647,-0.03346746310366674
30-Jun-1951,-0.004385970864958998,-0.02995196873877188,-0.034337939603730876
01-Jul-1951,-0.004458600236851742,-0.030749654802374637,-0.03520825503922638
02-Jul-1951,-0.004529962780810441,-0.031548104346900335,-0.03607806712771078
03-Jul-1951,-0.004600037585130826,-0.03234699861984959,-0.03694703620498042
04-Jul-1951,-0.004668804118602403,-0.033146021099612545,-0.03781482521821495
05-Jul-1951,-0.0047362422366432145,-0.03394485748814885,-0.03868109972479206
06-Jul-1951,-0.004802332187211641,-0.034743195708394126,-0.03954552789560577
07-Jul-1951,-0.004867054616715734,-0.03554072590669138,-0.040407780523407114
08-Jul-1951,-0.0049303905756928725,-0.03633714045919162,-0.041267531034884494
09-Jul-1951,-0.004992321524478935,-0.03713213398257258,-0.04212445550705151
10-Jul-1951,-0.00505282933864916,-0.037925403348095535,-0.042978232686744694
11-Jul-1951,-0.005111896314440465,-0.03871664769937092,-0.04382854401381139
12-Jul-1951,-0.005169505173946975,-0.039505568472921894,-0.04467507364686887
13-Jul-1951,-0.005225639070289122,-0.040291869421925745,-0.045517508492214864
14-Jul-1951,-0.005280281592557659,-0.04107525664228703,-0.04635553823484469
15-Jul-1951,-0.005333416770717979,-0.04185543860140953,-0.047188855372127504
16-Jul-1951,-0.005385029080324042,-0.042632126169002776,-0.048017155249326815
17-Jul-1951,-0.005435103447103233,-0.043405032649923674,-0.04884013609702691
18-Jul-1951,-0.005483625251460405,-0.04417387381903735,-0.049657499070497754
19-Jul-1951,-0.005530580332768282,-0.04493836795752093,-0.05046894829028921
20-Jul-1951,-0.005575954993603945,-0.045698235890956285,-0.05127419088456023
21-Jul-1951,-0.005619736003768619,-0.04645320102856506,-0.05207293703233368
22-Jul-1951,-0.005661910604245781,-0.04720298940393272,-0.052864900008178506
23-Jul-1951,-0.005702466510945561,-0.04794732971662844,-0.053649796227574
24-Jul-1951,-0.0057413919183797995,-0.04868595337504732,-0.05442734529342712
25-Jul-1951,-0.005778675503126623,-0.0494185945399319,-0.05519727004305852
26-Jul-1951,-0.005814306427214477,-0.05014499016886439,-0.055959296596078865
27-Jul-1951,-0.0058482743413207795,-0.050864880061314614,-0.05671315440263539
28-Jul-1951,-0.0058805693878289,-0.05157800690427963,-0.05745857629210853
29-Jul-1951,-0.005911182203773302,-0.05228411631852171,-0.05819529852229501
30-Jul-1951,-0.005940112341356138,-0.05298298390266976,-0.0589230962440259
31-Jul-1951,-0.005967359112453367,-0.053674387692046084,-0.05964174680449945
01-Aug-1951,-0.005992914654055773,-0.054358085741402815,-0.060351000395458584
02-Aug-1951,-0.006016771608012793,-0.055033839118421274,-0.061050610726434064
03-Aug-1951,-0.006038923123191865,-0.055701411958192226,-0.061740335081384094
04-Aug-1951,-0.006059362857528169,-0.05636057151727612,-0.062419934374804295
05-Aug-1951,-0.006078084979885764,-0.05701108822708824,-0.063089173206974
06-Aug-1951,-0.006095084171802168,-0.057652735746827846,-0.06374781991863002
07-Aug-1951,-0.006110355629049131,-0.058285291015724806,-0.06439564664477394
08-Aug-1951,-0.006123895063068695,-0.05890853430477666,-0.06503242936784535
09-Aug-1951,-0.006135698702237999,-0.05952224926781448,-0.06565794797005248
10-Aug-1951,-0.006145763292984278,-0.060126222991946164,-0.06627198628493045
11-Aug-1951,-0.00615408610075659,-0.06072024604738191,-0.0668743321481385
12-Aug-1951,-0.006160664910828314,-0.06130411253654137,-0.06746477744736969
13-Aug-1951,-0.0061654980289597905,-0.06187762014251166,-0.06804311817147145
14-Aug-1951,-0.006168584281895496,-0.06244057017676168,-0.06860915445865717
15-Aug-1951,-0.006169923017715036,-0.06299276762614708,-0.06916269064386212
16-Aug-1951,-0.006169514106024493,-0.06353402119914627,-0.06970353530517076
17-Aug-1951,-0.006167357937995406,-0.06406414337132779,-0.0702315013093232
18-Aug-1951,-0.006163455426250018,-0.06458295043002338,-0.0707464058562734
19-Aug-1951,-0.0061578080045882,-0.06509026251817196,-0.07124807052276017
20-Aug-1951,-0.006150417627566682,-0.06558590367734685,-0.07173632130491353
21-Aug-1951,-0.006141286769915494,-0.06606970188989575,-0.07221098865981124
22-Aug-1951,-0.00613041842580588,-0.06654148912021836,-0.07267190754602423
23-Aug-1951,-0.006117816107967626,-0.06700110135515538,-0.07311891746312302
24-Aug-1951,-0.006103483846639001,-0.067448378643413,-0.07355186249005201
