dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
09-Jun-1951,-0.0010223876091830157,-0.0009154865008260748,-0.015794849108209812,-0.017732723218218904
10-Jun-1951,-0.0010652066160987915,-0.0009518444414319007,-0.01655285473540913,-0.018569905792939823
11-Jun-1951,-0.0011080050167157982,-0.000988073109934698,-0.017317723454098505,-0.019413801580749002
12-Jun-1951,-0.0011507605620157822,-0.0010241605467662851,-0.018089066386524116,-0.020263987495306182
13-Jun-1951,-0.0011934515876928051,-0.0010600949779631518,-0.018866499385639803,-0.02112004595129576
14-Jun-1951,-0.001236056979107067,-0.0010958648085724692,-0.019649642758278997,-0.021981564545958534
15-Jun-1951,-0.0012850572074493117,-0.0011314586168787155,-0.020438121015982493,-0.02285463684031052
16-Jun-1951,-0.0013364396842646014,-0.0011668651492756038,-0.02123156265000882,-0.023734867483549027
17-Jun-1951,-0.001388041288487849,-0.0012020733158189577,-0.022029599929639234,-0.02461971453394604
18-Jun-1951,-0.0014398308866842274,-0.0012370721863016962,-0.022831868720709622,-0.025508771793695546
19-Jun-1951,-0.0014917780064833844,-0.0012718509868920496,-0.023638008323760555,-0.02640163731713599
20-Jun-1951,-0.0015438528050493127,-0.001306399097210536,-0.02444766132935717,-0.027297913231617017
21-Jun-1951,-0.001596026040074349,-0.0013407060478324527,-0.02526047348949071,-0.02819720557739751
22-Jun-1951,-0.0016482690431191935,-0.0013747615182043672,-0.026076093604105753,-0.029099124165429313
23-Jun-1951,-0.0017005536950781336,-0.001408555334865846,-0.026894173420702452,-0.030003282450646433
24-Jun-1951,-0.0017528524036563354,-0.0014420774700329598,-0.02771436754696557,-0.030909297420654867
25-Jun-1951,-0.0018051380826558834,-0.0014753180404222688,-0.028536333374357944,-0.0318167894974361
26-Jun-1951,-0.0018573841329834937,-0.0015082673063781045,-0.029359731012826407,-0.03272538245218801
27-Jun-1951,-0.001909564425200444,-0.001540915671189672,-0.030184223234709606,-0.03363470333109972
28-Jun-1951,-0.0019616532835474323,-0.0015732536806627017,-0.03100947542815568,-0.03454438239236581
29-Jun-1951,-0.0020136254712870222,-0.001605272022839258,-0.03183515555827893,-0.035454053052405204
30-Jun-1951,-0.002065456177311224,-0.0016369615279309712,-0.032660934136441694,-0.03636335184168389
01-Jul-1951,-0.0021171210038747395,-0.0016683131683660605,-0.03348648419605811,-0.03727191836829891
02-Jul-1951,-0.002168595955414104,-0.0016993180590132823,-0.03431148127533436,-0.03817939528976175
03-Jul-1951,-0.0022198574283380603,-0.0017299674575050564,-0.03513560340564879,-0.039085428291491905
04-Jul-1951,-0.002270882201730246,-0.0017602527646730986,-0.03595853110545583,-0.03998966607185917
05-Jul-1951,-0.002321647428911485,-0.0017901655251064232,-0.03677994737952278,-0.04089176033354069
06-Jul-1951,-0.002372130629764398,-0.0018196974277630102,-0.03759953772241377,-0.04179136577994118
07-Jul-1951,-0.0024223096838056997,-0.0018488403066964116,-0.03841699012671918,-0.042688140117221295
08-Jul-1951,-0.0024721628239088144,-0.0018775861418148351,-0.0392319950947915,-0.04358174406051515
09-Jul-1951,-0.0025216686306706224,-0.001905927059736305,-0.0400442456545603,-0.044471841344967226
10-Jul-1951,-0.0025708060273341867,-0.0019338553346610484,-0.04085343737826268,-0.04535809874025791
11-Jul-1951,-0.0026195542752659056,-0.0019613633893233178,-0.041659268404658244,-0.046240186069247464
12-Jul-1951,-0.002667892969907668,-0.001988443795947996,-0.04246143946366362,-0.04711777622951928
13-Jul-1951,-0.002715802037205775,-0.002015089277271991,-0.043259653903954046,-0.04799054521843181
14-Jul-1951,-0.0027632617304453344,-0.002041292707560226,-0.044053617722545436,-0.048858172160550994
15-Jul-1951,-0.0028102526274928156,-0.002067047113671777,-0.04484303959688533,-0.049720339338049924
16-Jul-1951,-0.0028567556283901345,-0.002092345676122992,-0.045627630918670795,-0.05057673222318392
17-Jul-1951,-0.002902751953283172,-0.002117181730162532,-0.046407105829460386,-0.051427039512906086
18-Jul-1951,-0.002948223140669323,-0.0021415487668717294,-0.04718118125811845,-0.05227095316565951
19-Jul-1951,-0.0029931510459147576,-0.0021654404342418693,-0.04794957695939257,-0.0531081684395492
20-Jul-1951,-0.0030375178400495594,-0.002188850538278556,-0.04871201555414433,-0.053938383932472446
21-Jul-1951,-0.003081306008788918,-0.0022117730440761245,-0.049468222570425414,-0.05476130162329046
22-Jul-1951,-0.00312449835179073,-0.0022342020769106036,-0.05021792648590903,-0.055576626914610364
23-Jul-1951,-0.0031670779821026127,-0.0022561319232985186,-0.05096085877094927,-0.0563840686763504
24-Jul-1951,-0.003209028325808344,-0.0022775570320668244,-0.05169675393272445,-0.05718333929059962
25-Jul-1951,-0.003250333121831982,-0.002298472015384694,-0.05242534955981067,-0.05797415469702735
26-Jul-1951,-0.0032909764219080625,-0.002318871649799071,-0.05314638636759596,-0.05875623443930309
27-Jul-1951,-0.003330942590685788,-0.002338750877236215,-0.05385960824402989,-0.05952930171195189
28-Jul-1951,-0.0033702163059608258,-0.0023581048059830036,-0.054564762295785704,-0.060293083407729535
29-Jul-1951,-0.003408782559029255,-0.0023769287116548413,-0.05526159889488645,-0.06104731016557055
30-Jul-1951,-0.0034466266551349506,-0.0023952209620215536,-0.05594990714074122,-0.06179175475789772
31-Jul-1951,-0.0034837342140200418,-0.0024129798432110153,-0.056629478160874436,-0.06252619221810549
01-Aug-1951,-0.00352009117054773,-0.002430201150452776,-0.05730007575649171,-0.06325036807749221
02-Aug-1951,-0.0035556837754068607,-0.002446880849860317,-0.05796146707309638,-0.06396403169836355
03-Aug-1951,-0.0035904985958714114,-0.002463015079240581,-0.058613422654501535,-0.06466693632961353
04-Aug-1951,-0.0036245225166222123,-0.002478600148883521,-0.059255716496299946,-0.06535883916180568
05-Aug-1951,-0.0036577427406088445,-0.0024936325423050906,-0.059888126098491146,-0.06603950138140507
06-Aug-1951,-0.0036901467899562567,-0.002508108916965605,-0.06051043251751452,-0.06670868822443637
07-Aug-1951,-0.003721722506897788,-0.0025220261049416414,-0.061122420417445464,-0.0673661690292849
08-Aug-1951,-0.0037524580547377627,-0.0025353811135686677,-0.06172387812055607,-0.0680117172888625
09-Aug-1951,-0.003793718369654737,-0.002548171126039327,-0.06231459765705436,-0.06865648715274843
10-Aug-1951,-0.0038342676768217693,-0.0025603935019631176,-0.06289437481406139,-0.06928903599284628
11-Aug-1951,-0.0038740901816186743,-0.00257204577788914,-0.06346300918384877,-0.06990914514335658
12-Aug-1951,-0.003913170395110941,-0.0025831256677823784,-0.06402030421121375,-0.07051660027410707
13-Aug-1951,-0.003951493136165092,-0.002593631063463116,-0.0645660672400869,-0.0711111914397151
14-Aug-1951,-0.003989043533557496,-0.002603560034999479,-0.065100109559256,-0.07169271312781297
15-Aug-1951,-0.0040258070280745975,-0.002612910831059926,-0.06562224644726095,-0.07226096430639548
16-Aug-1951,-0.004061769374598563,-0.0026216818792198686,-0.06613229721640186,-0.07281574847022029
17-Aug-1951,-0.004096916644176156,-0.002629871786224984,-0.06663008525584958,-0.07335687368625073
18-Aug-1951,-0.004131235226066992,-0.002637479338209197,-0.06711543807384222,-0.07388415263811841
19-Aug-1951,-0.004164711829765807,-0.0026445035008670088,-0.06758818733894013,-0.07439740266957295
20-Aug-1951,-0.004197333486998593,-0.0026509434195813165,-0.06804816892034485,-0.07489644582692476
21-Aug-1951,-0.004229087553686263,-0.0026567984195027526,-0.06849522292721935,-0.07538110890040836
22-Aug-1951,-0.0042599617118750065,-0.0026620680055841448,-0.06892919374703234,-0.0758512234644915
23-Aug-1951,-0.004289943971629051,-0.0026667518625691647,-0.06934993008290746,-0.07630662591710567
24-Aug-1951,-0.00431902267288299,-0.002670849854929353,-0.06975728498989271,-0.07674715751770506
25-Aug-1951,-0.004347186487252311,-0.002674971854561744,-0.07015111591026012,-0.07717327425207417
26-Aug-1951,-0.004374424419797378,-0.0026790706905790006,-0.07053536224434274,-0.07758885735471913
27-Aug-1951,-0.004400725810740615,-0.0026831455495543908,-0.0709144970733101,-0.07799836843360511
28-Aug-1951,-0.00442608033713187,-0.002687195630995627,-0.07128738017778329,-0.07840065614591078
29-Aug-1951,-0.004450478014462552,-0.002691220147450148,-0.07165388430339807,-0.07879558246531077
30-Aug-1951,-0.004474198612009604,-0.0026952183246106015,-0.07201388434974176,-0.07918330128636197
31-Aug-1951,-0.004497568021469988,-0.0026991894014213964,-0.07236725740326971,-0.0795640148261611
01-Sep-1951,-0.004520515803566978,-0.0027031326301849108,-0.07271388276964463,-0.07993753120339653
02-Sep-1951,-0.004543033152241974,-0.0027070472766682367,-0.07305364200554443,-0.08030372243445463
03-Sep-1951,-0.004565111429455069,-0.0027109326202096524,-0.07338641894992194,-0.08066246299958667
04-Sep-1951,-0.0045867421668552,-0.0027147879538244905,-0.07371209975464449,-0.08101362987532418
05-Sep-1951,-0.004607917067421297,-0.002718612584310917,-0.07403057291460896,-0.08135710256634117
06-Sep-1951,-0.004628628007080949,-0.002722405832354543,-0.07434172929718887,-0.08169276313662435
07-Sep-1951,-0.004648867036295794,-0.002726167032632541,-0.07464546217113716,-0.0820204962400655
08-Sep-1951,-0.004668626381623078,-0.0027298955339164267,-0.07494166723480006,-0.08234018915033957
09-Sep-1951,-0.00468789844724077,-0.002733590699173912,-0.07523024264376288,-0.08265173179017757
10-Sep-1951,-0.004706675816447384,-0.002737251905669116,-0.07551108903778239,-0.08295501675989889
11-Sep-1951,-0.004724951253122346,-0.002740878545061419,-0.07577780700450093,-0.08324363680268469
12-Sep-1951,-0.004741156214928361,-0.0027444700235026644,-0.0760029136590715,-0.08348853989750252
13-Sep-1951,-0.004754087677491454,-0.002748025761732773,-0.0762204809378145,-0.08372259437703873
14-Sep-1951,-0.004766016050986174,-0.002751545195173061,-0.07643279335908588,-0.08395035460524512
15-Sep-1951,-0.004777075848075272,-0.0027550277740177073,-0.07663977133864648,-0.08417187496073947
16-Sep-1951,-0.004787279692788313,-0.0027584729633236198,-0.07684133326834021,-0.08438708592445214
17-Sep-1951,-0.004799916666808713,-0.002761880243096893,-0.07703740086466408,-0.08459919777456969
18-Sep-1951,-0.004821669274147583,-0.0027652491083782708,-0.0772278992588306,-0.08481481764135645
19-Sep-1951,-0.004842657859356514,-0.002768579069324819,-0.077412756863202,-0.08502399379188333
20-Sep-1951,-0.004862880857821324,-0.0027718696512903903,-0.07759190524236485,-0.08522665575147657
