dates,Interconnected Matrix,total_10.00 clays,total
18-Jun-1951,-0.0034237091570985347,-0.034054414313279664,-0.0374781234703782
19-Jun-1951,-0.003509779624866233,-0.03522108249239229,-0.03873086211725852
20-Jun-1951,-0.003594861522719025,-0.036392311932722146,-0.03998717345544117
21-Jun-1951,-0.003678929886419232,-0.037567630992747035,-0.04124656087916627
22-Jun-1951,-0.0037619600510272306,-0.03874656989671713,-0.042508529947744365
23-Jun-1951,-0.0038439276581398664,-0.03992866077305329,-0.04377258843119316
24-Jun-1951,-0.00392480866317788,-0.041113437697009585,-0.04503824636018747
25-Jun-1951,-0.004004579342442227,-0.04230043673556623,-0.04630501607800846
26-Jun-1951,-0.004083216300211594,-0.04348919599620899,-0.047572412296420584
27-Jun-1951,-0.004160696475608342,-0.04467925567762428,-0.04883995215323262
28-Jun-1951,-0.004236997149497688,-0.045870158123921846,-0.05010715527341954
29-Jun-1951,-0.004312095951155093,-0.047061447880484344,-0.05137354383163944
30-Jun-1951,-0.004385970864958998,-0.04825267175301233,-0.052638642617971326
01-Jul-1951,-0.004458600236851742,-0.049443378867928475,-0.053901979104780215
02-Jul-1951,-0.004529962780810441,-0.050633120735616495,-0.05516308351642694
03-Jul-1951,-0.004600037585130826,-0.051821451315071806,-0.05642148890020263
04-Jul-1951,-0.004668804118602403,-0.05300792708035497,-0.05767673119895737
05-Jul-1951,-0.0047362422366432145,-0.05419210708920178,-0.058928349325844995
06-Jul-1951,-0.004802332187211641,-0.05537355305246026,-0.0601758852396719
07-Jul-1951,-0.004867054616715734,-0.05655182940571578,-0.061418884022431515
08-Jul-1951,-0.0049303905756928725,-0.05772650338149626,-0.06265689395718912
09-Jul-1951,-0.004992321524478935,-0.05889714508341134,-0.06388946660789027
10-Jul-1951,-0.00505282933864916,-0.06006332756068828,-0.06511615689933745
11-Jul-1951,-0.005111896314440465,-0.06122462688440319,-0.06633652319884366
12-Jul-1951,-0.005169505173946975,-0.062380622223938934,-0.0675501273978859
13-Jul-1951,-0.005225639070289122,-0.06353089592491279,-0.06875653499520192
14-Jul-1951,-0.005280281592557659,-0.06467503358717189,-0.06995531517972954
15-Jul-1951,-0.005333416770717979,-0.0658126241440106,-0.07114604091472858
16-Jul-1951,-0.005385029080324042,-0.06694325994152821,-0.07232828902185225
17-Jul-1951,-0.005435103447103233,-0.06806653681845748,-0.07350164026556072
